date,mandi_id,commodity,price,arrivals,arrivals_log,is_missing,is_unstable,is_valid_training,split
2023-07-18,anekal_apmc,garlic,6773.93,83.93,4.441827387791918,0,0,1,train
2023-07-19,anekal_apmc,garlic,6558.48,76.45,4.349632566862877,0,0,1,train
2023-07-20,anekal_apmc,garlic,6755.15,78.21,4.372102553476188,0,0,1,train
2023-07-21,anekal_apmc,garlic,6937.54,77.36,4.36131359307634,0,0,1,train
2023-07-22,anekal_apmc,garlic,6379.21,81.56,4.4135253017332525,0,0,1,train
2023-07-23,anekal_apmc,garlic,6184.2,78.36,4.373994462976618,0,0,1,train
2023-07-24,anekal_apmc,garlic,,,0.0,1,0,0,train
2023-07-25,anekal_apmc,garlic,6215.39,85.33,4.4581771622474315,0,0,1,train
2023-07-26,anekal_apmc,garlic,6378.12,86.98,4.477109515920573,0,0,1,train
2023-07-27,anekal_apmc,garlic,7185.32,73.13,4.305820308668628,0,0,1,train
2023-07-28,anekal_apmc,garlic,6558.62,83.92,4.441709636835055,0,0,1,train
2023-07-29,anekal_apmc,garlic,,,0.0,1,0,0,train
2023-07-30,anekal_apmc,garlic,7425.28,75.69,4.339771321776768,0,0,1,train
2023-07-31,anekal_apmc,garlic,6752.72,86.08,4.466827236366346,0,0,1,train
2023-08-01,anekal_apmc,garlic,5376.43,96.71,4.582003907956252,0,0,1,train
2023-08-02,anekal_apmc,garlic,5507.48,99.27,4.607866547535834,0,0,1,train
2023-08-03,anekal_apmc,garlic,6099.72,84.91,4.453300236649965,0,0,1,train
2023-08-04,anekal_apmc,garlic,5393.88,97.37,4.588735879524666,0,0,1,train
2023-08-05,anekal_apmc,garlic,5514.2,92.02,4.532814523795951,0,0,1,train
2023-08-06,anekal_apmc,garlic,6537.89,75.67,4.339510497570803,0,0,1,train
2023-08-07,anekal_apmc,garlic,5988.29,83.53,4.437106500940836,0,0,1,train
2023-08-08,anekal_apmc,garlic,5351.83,89.79,4.508549147383666,0,0,1,train
2023-08-09,anekal_apmc,garlic,6239.86,86.13,4.467401256243195,0,0,1,train
2023-08-10,anekal_apmc,garlic,5725.28,87.89,4.487399650253583,0,0,1,train
2023-08-11,anekal_apmc,garlic,6242.21,92.63,4.539350844950798,0,0,1,train
2023-08-12,anekal_apmc,garlic,6116.77,85.61,4.461415282342953,0,0,1,train
2023-08-13,anekal_apmc,garlic,5822.39,83.02,4.431054865741236,0,0,1,train
2023-08-14,anekal_apmc,garlic,5769.06,93.96,4.553455750301413,0,0,1,train
2023-08-15,anekal_apmc,garlic,5954.44,87.66,4.484808829316908,0,0,1,train
2023-08-16,anekal_apmc,garlic,,,0.0,1,0,0,train
2023-08-17,anekal_apmc,garlic,5719.71,91.79,4.530338875365088,0,0,1,train
2023-08-18,anekal_apmc,garlic,5604.32,98.49,4.600057136601269,0,0,1,train
2023-08-19,anekal_apmc,garlic,5701.35,86.98,4.477109515920573,0,0,1,train
2023-08-20,anekal_apmc,garlic,6340.18,83.82,4.4405313640464446,0,0,1,train
2023-08-21,anekal_apmc,garlic,6190.06,86.59,4.472666836174998,0,0,1,train
2023-08-22,anekal_apmc,garlic,6099.62,83.29,4.434263234009391,0,0,1,train
2023-08-23,anekal_apmc,garlic,6171.5,93.98,4.553666343120976,0,0,1,train
2023-08-24,anekal_apmc,garlic,,,0.0,1,0,0,train
2023-08-25,anekal_apmc,garlic,5031.62,94.97,4.564035642629537,0,0,1,train
2023-08-26,anekal_apmc,garlic,6360.78,86.89,4.4760860325765535,0,0,1,train
2023-08-27,anekal_apmc,garlic,5855.42,86.51,4.47175307254774,0,0,1,train
2023-08-28,anekal_apmc,garlic,5887.48,86.57,4.472438473534133,0,0,1,train
2023-08-29,anekal_apmc,garlic,5640.86,95.58,4.570371680445396,0,0,1,train
2023-08-30,anekal_apmc,garlic,5895.85,85.5,4.460144413937834,0,0,1,train
2023-08-31,anekal_apmc,garlic,5801.69,90.44,4.515683019486556,0,0,1,train
2023-09-01,anekal_apmc,garlic,5567.98,105.32,4.66645341440499,0,0,1,train
2023-09-02,anekal_apmc,garlic,5214.4,100.76,4.622617099591812,0,0,1,train
2023-09-03,anekal_apmc,garlic,5206.03,96.76,4.582515495423285,0,0,1,train
2023-09-04,anekal_apmc,garlic,5924.94,90.72,4.518740457989703,0,0,1,train
2023-09-05,anekal_apmc,garlic,5852.5,88.29,4.491889499529125,0,0,1,train
2023-09-06,anekal_apmc,garlic,5590.66,91.96,4.532169293103601,0,0,1,train
2023-09-07,anekal_apmc,garlic,6207.83,94.12,4.555139252382526,0,0,1,train
2023-09-08,anekal_apmc,garlic,6433.44,79.22,4.384772860341907,0,0,1,train
2023-09-09,anekal_apmc,garlic,5668.66,91.7,4.529368472571809,0,0,1,train
2023-09-10,anekal_apmc,garlic,4911.85,108.2,4.693181063310805,0,0,1,train
2023-09-11,anekal_apmc,garlic,5517.41,101.34,4.628300603376946,0,0,1,train
2023-09-12,anekal_apmc,garlic,5653.68,92.19,4.534640419797564,0,0,1,train
2023-09-13,anekal_apmc,garlic,5374.69,109.74,4.707185111394821,0,0,1,train
2023-09-14,anekal_apmc,garlic,5358.92,92.25,4.535284058523925,0,0,1,train
2023-09-15,anekal_apmc,garlic,6857.51,81.86,4.417152436649256,0,0,1,train
2023-09-16,anekal_apmc,garlic,5333.64,102.3,4.637637376125593,0,0,1,train
2023-09-17,anekal_apmc,garlic,6108.0,75.42,4.336244442018754,0,0,1,train
2023-09-18,anekal_apmc,garlic,5355.17,92.38,4.536677189542791,0,0,1,train
2023-09-19,anekal_apmc,garlic,5032.26,110.76,4.716353714948706,0,0,1,train
2023-09-20,anekal_apmc,garlic,5708.1,91.04,4.522223265167165,0,0,1,train
2023-09-21,anekal_apmc,garlic,5273.04,90.03,4.511189122517197,0,0,1,train
2023-09-22,anekal_apmc,garlic,5128.67,98.27,4.59784341060163,0,0,1,train
2023-09-23,anekal_apmc,garlic,,,0.0,1,0,0,train
2023-09-24,anekal_apmc,garlic,6144.59,82.88,4.429387206033719,0,0,1,train
2023-09-25,anekal_apmc,garlic,6184.02,82.27,4.422088340247728,0,0,1,train
2023-09-26,anekal_apmc,garlic,4910.33,109.28,4.703022586155596,0,0,1,train
2023-09-27,anekal_apmc,garlic,5247.99,103.14,4.645736147734753,0,0,1,train
2023-09-28,anekal_apmc,garlic,5800.86,89.47,4.50501830403765,0,0,1,train
2023-09-29,anekal_apmc,garlic,4824.77,105.09,4.66428779047118,0,0,1,train
2023-09-30,anekal_apmc,garlic,5424.93,89.31,4.503248196262708,0,0,1,train
2023-10-01,anekal_apmc,garlic,6098.35,89.85,4.50920979484218,0,0,1,train
2023-10-02,anekal_apmc,garlic,5770.03,80.65,4.402441819416474,0,0,1,train
2023-10-03,anekal_apmc,garlic,5901.64,89.91,4.509870006133767,0,0,1,train
2023-10-04,anekal_apmc,garlic,5862.36,86.87,4.475858449507752,0,0,1,train
2023-10-05,anekal_apmc,garlic,6049.35,82.33,4.422808628394115,0,0,1,train
2023-10-06,anekal_apmc,garlic,5916.59,82.31,4.422568589986818,0,0,1,train
2023-10-07,anekal_apmc,garlic,5861.24,85.22,4.4569021693189885,0,0,1,train
2023-10-08,anekal_apmc,garlic,5583.04,90.12,4.512177319138927,0,0,1,train
2023-10-09,anekal_apmc,garlic,5228.97,95.78,4.572440361365173,0,0,1,train
2023-10-10,anekal_apmc,garlic,6364.37,87.09,4.478359019121704,0,0,1,train
2023-10-11,anekal_apmc,garlic,6245.46,75.94,4.343025897324149,0,0,1,train
2023-10-12,anekal_apmc,garlic,5763.11,90.44,4.515683019486556,0,0,1,train
2023-10-13,anekal_apmc,garlic,6219.42,73.22,4.307033655632451,0,0,1,train
2023-10-14,anekal_apmc,garlic,5533.37,100.49,4.619960271460727,0,0,1,train
2023-10-15,anekal_apmc,garlic,5965.96,86.95,4.476768471183568,0,0,1,train
2023-10-16,anekal_apmc,garlic,5383.26,100.74,4.622420539394619,0,0,1,train
2023-10-17,anekal_apmc,garlic,5898.63,80.61,4.401951803481151,0,0,1,train
2023-10-18,anekal_apmc,garlic,4762.75,114.97,4.753331536968612,0,0,1,train
2023-10-19,anekal_apmc,garlic,5776.44,88.7,4.49647076906475,0,0,1,train
2023-10-20,anekal_apmc,garlic,5780.63,90.29,4.514041252576989,0,0,1,train
2023-10-21,anekal_apmc,garlic,6063.78,89.6,4.506454213048934,0,0,1,train
2023-10-22,anekal_apmc,garlic,5448.79,94.2,4.55597994179732,0,0,1,train
2023-10-23,anekal_apmc,garlic,5839.27,81.04,4.40720693320418,0,0,1,train
2023-10-24,anekal_apmc,garlic,5775.4,89.45,4.504797211841304,0,0,1,train
2023-10-25,anekal_apmc,garlic,5883.2,83.72,4.439351701293151,0,0,1,train
2023-10-26,anekal_apmc,garlic,5730.33,80.97,4.406353326664939,0,0,1,train
2023-10-27,anekal_apmc,garlic,6187.37,85.49,4.460028800318421,0,0,1,train
2023-10-28,anekal_apmc,garlic,6678.95,74.19,4.320018243389936,0,0,1,train
2023-10-29,anekal_apmc,garlic,6027.47,85.23,4.457018144964233,0,0,1,train
2023-10-30,anekal_apmc,garlic,5597.42,88.41,4.493232532747227,0,0,1,train
2023-10-31,anekal_apmc,garlic,5175.31,92.2,4.534747721691546,0,0,1,train
2023-11-01,anekal_apmc,garlic,6709.3,73.78,4.314550469548967,0,0,1,train
2023-11-02,anekal_apmc,garlic,6840.43,76.15,4.34575157880917,0,0,1,train
2023-11-03,anekal_apmc,garlic,6289.85,96.26,4.57738780497564,0,0,1,train
2023-11-04,anekal_apmc,garlic,,,0.0,1,0,0,train
2023-11-05,anekal_apmc,garlic,6709.54,69.39,4.25405120762004,0,0,1,train
2023-11-06,anekal_apmc,garlic,7408.4,83.42,4.435804340354353,0,0,1,train
2023-11-07,anekal_apmc,garlic,6532.32,81.4,4.411585436915426,0,0,1,train
2023-11-08,anekal_apmc,garlic,6602.62,82.44,4.424127810692517,0,0,1,train
2023-11-09,anekal_apmc,garlic,7241.47,84.88,4.45295097301058,0,0,1,train
2023-11-10,anekal_apmc,garlic,6893.91,81.73,4.415582293202092,0,0,1,train
2023-11-11,anekal_apmc,garlic,7159.03,82.18,4.421006934314765,0,0,1,train
2023-11-12,anekal_apmc,garlic,7106.56,67.23,4.222884350827332,0,0,1,train
2023-11-13,anekal_apmc,garlic,6627.19,80.72,4.403298769949421,0,0,1,train
2023-11-14,anekal_apmc,garlic,6969.23,72.32,4.294833422971505,0,0,1,train
2023-11-15,anekal_apmc,garlic,6801.41,77.61,4.3644989178056655,0,0,1,train
2023-11-16,anekal_apmc,garlic,6539.59,75.47,4.336898507056134,0,0,1,train
