date,mandi_id,commodity,price,arrivals,arrivals_log,is_missing,is_unstable,is_valid_training,split
2023-06-05,anekal_apmc,potato,2030.16,61.65,4.137563681342077,0,0,1,train
2023-06-06,anekal_apmc,potato,1887.82,73.0,4.30406509320417,0,0,1,train
2023-06-07,anekal_apmc,potato,1691.3,68.28,4.2381562642541795,0,0,1,train
2023-06-08,anekal_apmc,potato,1755.13,73.52,4.311067545733388,0,0,1,train
2023-06-09,anekal_apmc,potato,1704.5,85.22,4.4569021693189885,0,0,1,train
2023-06-10,anekal_apmc,potato,1778.52,72.87,4.302306791540646,0,0,1,train
2023-06-11,anekal_apmc,potato,1806.43,70.27,4.266475481513779,0,0,1,train
2023-06-12,anekal_apmc,potato,1741.64,67.47,4.226395693132972,0,0,1,train
2023-06-13,anekal_apmc,potato,1893.34,70.36,4.267737488271754,0,0,1,train
2023-06-14,anekal_apmc,potato,1713.02,64.21,4.177612831405111,0,0,1,train
2023-06-15,anekal_apmc,potato,1894.78,68.1,4.235554730773624,0,0,1,train
2023-06-16,anekal_apmc,potato,,,0.0,1,0,0,train
2023-06-17,anekal_apmc,potato,1821.28,74.01,4.317621437981545,0,0,1,train
2023-06-18,anekal_apmc,potato,1773.52,76.73,4.353241283242128,0,0,1,train
2023-06-19,anekal_apmc,potato,1863.59,69.77,4.259435182087693,0,0,1,train
2023-06-20,anekal_apmc,potato,1848.9,65.8,4.2017030805426,0,0,1,train
2023-06-21,anekal_apmc,potato,1786.91,79.6,4.389498649512583,0,0,1,train
2023-06-22,anekal_apmc,potato,1816.97,71.81,4.2878533084066195,0,0,1,train
2023-06-23,anekal_apmc,potato,1738.33,74.98,4.330470147759479,0,0,1,train
2023-06-24,anekal_apmc,potato,1772.29,60.74,4.122932019074013,0,0,1,train
2023-06-25,anekal_apmc,potato,1731.1,77.63,4.364753306003425,0,0,1,train
2023-06-26,anekal_apmc,potato,1885.85,59.03,4.094844437263752,0,0,1,train
2023-06-27,anekal_apmc,potato,1885.5,62.95,4.158101528024852,0,0,1,train
2023-06-28,anekal_apmc,potato,1667.02,66.09,4.206035001574797,0,0,1,train
2023-06-29,anekal_apmc,potato,1860.28,72.45,4.296604902619887,0,0,1,train
2023-06-30,anekal_apmc,potato,1710.03,76.55,4.350922889622548,0,0,1,train
2023-07-01,anekal_apmc,potato,,,0.0,1,0,0,train
2023-07-02,anekal_apmc,potato,1647.67,69.35,4.253482783560398,0,0,1,train
2023-07-03,anekal_apmc,potato,1386.14,87.8,4.486386649998124,0,0,1,train
2023-07-04,anekal_apmc,potato,1334.58,84.43,4.447697327163527,0,0,1,train
2023-07-05,anekal_apmc,potato,1462.53,74.17,4.319752215189378,0,0,1,train
2023-07-06,anekal_apmc,potato,1558.4,65.81,4.2018527699373855,0,0,1,train
2023-07-07,anekal_apmc,potato,1496.54,78.78,4.379272846477261,0,0,1,train
2023-07-08,anekal_apmc,potato,1525.3,75.57,4.338205355125032,0,0,1,train
2023-07-09,anekal_apmc,potato,1644.31,76.49,4.350148895775859,0,0,1,train
2023-07-10,anekal_apmc,potato,1477.12,83.31,4.434500481934585,0,0,1,train
2023-07-11,anekal_apmc,potato,1510.3,77.61,4.3644989178056655,0,0,1,train
2023-07-12,anekal_apmc,potato,1614.59,73.41,4.309590341409169,0,0,1,train
2023-07-13,anekal_apmc,potato,1526.17,89.38,4.504023003983134,0,0,1,train
2023-07-14,anekal_apmc,potato,1463.37,80.49,4.400480313332128,0,0,1,train
2023-07-15,anekal_apmc,potato,1723.63,76.16,4.345881188037528,0,0,1,train
2023-07-16,anekal_apmc,potato,1453.99,79.01,4.382151626862033,0,0,1,train
2023-07-17,anekal_apmc,potato,1404.27,89.95,4.5103099049641315,0,0,1,train
2023-07-18,anekal_apmc,potato,1443.26,83.03,4.431173877940127,0,0,1,train
2023-07-19,anekal_apmc,potato,1496.78,82.38,4.423408472452651,0,0,1,train
2023-07-20,anekal_apmc,potato,1549.01,78.62,4.377265317572172,0,0,1,train
2023-07-21,anekal_apmc,potato,1566.32,76.18,4.346140356109473,0,0,1,train
2023-07-22,anekal_apmc,potato,1487.24,71.87,4.288677031682191,0,0,1,train
2023-07-23,anekal_apmc,potato,1613.54,73.58,4.311872374750675,0,0,1,train
2023-07-24,anekal_apmc,potato,1574.61,77.83,4.367293635071817,0,0,1,train
2023-07-25,anekal_apmc,potato,1508.66,78.16,4.371471120734365,0,0,1,train
2023-07-26,anekal_apmc,potato,1763.25,66.16,4.20707783220934,0,0,1,train
2023-07-27,anekal_apmc,potato,1490.95,79.53,4.388629785807454,0,0,1,train
2023-07-28,anekal_apmc,potato,1605.39,90.48,4.516120369154581,0,0,1,train
2023-07-29,anekal_apmc,potato,1579.7,84.52,4.4487502667167895,0,0,1,train
2023-07-30,anekal_apmc,potato,1592.62,76.58,4.351309662011821,0,0,1,train
2023-07-31,anekal_apmc,potato,1653.15,74.74,4.327306422473649,0,0,1,train
2023-08-01,anekal_apmc,potato,1216.52,97.94,4.594513605799563,0,0,1,train
2023-08-02,anekal_apmc,potato,1392.73,90.14,4.512396785835737,0,0,1,train
2023-08-03,anekal_apmc,potato,1311.11,91.34,4.525477417078843,0,0,1,train
2023-08-04,anekal_apmc,potato,1515.76,70.25,4.26619481914876,0,0,1,train
2023-08-05,anekal_apmc,potato,1184.27,85.18,4.456438132187692,0,0,1,train
2023-08-06,anekal_apmc,potato,1238.66,80.88,4.405254760793088,0,0,1,train
2023-08-07,anekal_apmc,potato,,,0.0,1,0,0,train
2023-08-08,anekal_apmc,potato,1312.06,91.33,4.525369115784536,0,0,1,train
2023-08-09,anekal_apmc,potato,1447.11,78.56,4.3765114539857715,0,0,1,train
2023-08-10,anekal_apmc,potato,1173.43,98.0,4.59511985013459,0,0,1,train
2023-08-11,anekal_apmc,potato,1226.08,89.02,4.500031867864786,0,0,1,train
2023-08-12,anekal_apmc,potato,1389.63,82.94,4.430102257905445,0,0,1,train
2023-08-13,anekal_apmc,potato,1222.18,97.34,4.5884308619837935,0,0,1,train
2023-08-14,anekal_apmc,potato,1396.05,86.56,4.472324272654662,0,0,1,train
2023-08-15,anekal_apmc,potato,1408.98,77.94,4.368688070234701,0,0,1,train
2023-08-16,anekal_apmc,potato,1424.01,82.56,4.425564936688365,0,0,1,train
2023-08-17,anekal_apmc,potato,1253.43,89.41,4.504354880749275,0,0,1,train
2023-08-18,anekal_apmc,potato,1323.79,83.63,4.438288813682014,0,0,1,train
2023-08-19,anekal_apmc,potato,1350.47,87.39,4.481758841072857,0,0,1,train
2023-08-20,anekal_apmc,potato,1137.0,98.88,4.603969465411573,0,0,1,train
2023-08-21,anekal_apmc,potato,1329.25,85.09,4.455393260669863,0,0,1,train
2023-08-22,anekal_apmc,potato,1374.98,81.08,4.407694381422459,0,0,1,train
2023-08-23,anekal_apmc,potato,1387.55,80.84,4.404766121643371,0,0,1,train
2023-08-24,anekal_apmc,potato,1340.05,86.48,4.471410195808567,0,0,1,train
2023-08-25,anekal_apmc,potato,1456.95,78.07,4.3703335360828355,0,0,1,train
2023-08-26,anekal_apmc,potato,1398.48,87.68,4.4850343847481104,0,0,1,train
2023-08-27,anekal_apmc,potato,1259.96,83.28,4.434144588935989,0,0,1,train
2023-08-28,anekal_apmc,potato,1277.72,91.69,4.529260591887741,0,0,1,train
2023-08-29,anekal_apmc,potato,1433.03,87.08,4.478245492414424,0,0,1,train
2023-08-30,anekal_apmc,potato,1259.96,91.73,4.529692044812134,0,0,1,train
2023-08-31,anekal_apmc,potato,1325.97,88.74,4.496916600547837,0,0,1,train
2023-09-01,anekal_apmc,potato,1244.13,97.56,4.59066549978521,0,0,1,train
2023-09-02,anekal_apmc,potato,1340.01,84.31,4.446291680920603,0,0,1,train
2023-09-03,anekal_apmc,potato,1293.18,79.96,4.3939552055391555,0,0,1,train
2023-09-04,anekal_apmc,potato,1237.16,96.99,4.584865432647727,0,0,1,train
2023-09-05,anekal_apmc,potato,1312.46,94.6,4.560172820057356,0,0,1,train
2023-09-06,anekal_apmc,potato,1254.49,95.25,4.566948973167894,0,0,1,train
2023-09-07,anekal_apmc,potato,1161.55,103.57,4.649856703610498,0,0,1,train
2023-09-08,anekal_apmc,potato,1117.94,96.85,4.583435693842085,0,0,1,train
2023-09-09,anekal_apmc,potato,1182.96,97.54,4.590462557115817,0,0,1,train
2023-09-10,anekal_apmc,potato,1397.86,82.07,4.41968362585098,0,0,1,train
2023-09-11,anekal_apmc,potato,1273.4,85.95,4.465333240800292,0,0,1,train
2023-09-12,anekal_apmc,potato,1278.27,76.75,4.353498551059343,0,0,1,train
2023-09-13,anekal_apmc,potato,1187.68,101.97,4.63443768366866,0,0,1,train
2023-09-14,anekal_apmc,potato,1342.52,89.78,4.508438997028319,0,0,1,train
2023-09-15,anekal_apmc,potato,1127.2,97.13,4.586293130218402,0,0,1,train
2023-09-16,anekal_apmc,potato,1310.33,76.64,4.35208275830081,0,0,1,train
2023-09-17,anekal_apmc,potato,1249.72,79.03,4.382401564378955,0,0,1,train
2023-09-18,anekal_apmc,potato,1245.95,95.55,4.570061008874523,0,0,1,train
2023-09-19,anekal_apmc,potato,1223.23,93.67,4.5503971601407995,0,0,1,train
2023-09-20,anekal_apmc,potato,1273.79,98.25,4.5976419195673,0,0,1,train
2023-09-21,anekal_apmc,potato,1299.65,90.6,4.517431271680085,0,0,1,train
2023-09-22,anekal_apmc,potato,,,0.0,1,0,0,train
2023-09-23,anekal_apmc,potato,1144.32,94.38,4.557868912870078,0,0,1,train
2023-09-24,anekal_apmc,potato,1321.73,84.63,4.450035689038101,0,0,1,train
2023-09-25,anekal_apmc,potato,1340.41,88.49,4.494126887194767,0,0,1,train
2023-09-26,anekal_apmc,potato,1130.59,103.22,4.646504049481068,0,0,1,train
2023-09-27,anekal_apmc,potato,1315.24,86.8,4.475061500641071,0,0,1,train
2023-09-28,anekal_apmc,potato,1155.51,97.53,4.590361070334383,0,0,1,train
2023-09-29,anekal_apmc,potato,1183.06,88.27,4.4916654851912705,0,0,1,train
2023-09-30,anekal_apmc,potato,1322.39,86.72,4.474149923549687,0,0,1,train
2023-10-01,anekal_apmc,potato,1202.69,101.23,4.627225176768922,0,0,1,train
2023-10-02,anekal_apmc,potato,1439.82,83.98,4.442415934686665,0,0,1,train
2023-10-03,anekal_apmc,potato,1340.25,90.22,4.5132741712835545,0,0,1,train
2023-10-04,anekal_apmc,potato,1299.97,90.3,4.514150787600923,0,0,1,train
2023-10-05,anekal_apmc,potato,1241.92,90.32,4.514369821661595,0,0,1,train
2023-10-06,anekal_apmc,potato,1354.56,80.84,4.404766121643371,0,0,1,train
2023-10-07,anekal_apmc,potato,1244.51,93.4,4.547541073151455,0,0,1,train
2023-10-08,anekal_apmc,potato,1370.22,86.57,4.472438473534133,0,0,1,train
2023-10-09,anekal_apmc,potato,1261.51,91.1,4.522874943261261,0,0,1,train
2023-10-10,anekal_apmc,potato,1212.58,93.81,4.551874888929868,0,0,1,train
2023-10-11,anekal_apmc,potato,1403.99,75.45,4.336636932375072,0,0,1,train
2023-10-12,anekal_apmc,potato,1177.87,102.59,4.640440800070011,0,0,1,train
2023-10-13,anekal_apmc,potato,1557.84,91.23,4.524285457247627,0,0,1,train
2023-10-14,anekal_apmc,potato,1227.11,96.32,4.578004517915322,0,0,1,train
2023-10-15,anekal_apmc,potato,1315.79,93.51,4.548705649006965,0,0,1,train
2023-10-16,anekal_apmc,potato,1424.43,86.23,4.468548308445127,0,0,1,train
2023-10-17,anekal_apmc,potato,1413.9,85.94,4.465218225560646,0,0,1,train
2023-10-18,anekal_apmc,potato,1451.0,84.15,4.444414407108697,0,0,1,train
2023-10-19,anekal_apmc,potato,1461.5,88.97,4.499476281429027,0,0,1,train
2023-10-20,anekal_apmc,potato,1305.03,90.49,4.516229676691444,0,0,1,train
2023-10-21,anekal_apmc,potato,1313.26,85.31,4.457945466231566,0,0,1,train
2023-10-22,anekal_apmc,potato,1364.37,95.37,4.568194949863196,0,0,1,train
2023-10-23,anekal_apmc,potato,1350.74,91.86,4.531092982591776,0,0,1,train
2023-10-24,anekal_apmc,potato,1278.18,96.68,4.581696829802449,0,0,1,train
2023-10-25,anekal_apmc,potato,1298.63,88.97,4.499476281429027,0,0,1,train
2023-10-26,anekal_apmc,potato,1302.6,80.94,4.405987272118725,0,0,1,train
2023-10-27,anekal_apmc,potato,1463.48,82.94,4.430102257905445,0,0,1,train
2023-10-28,anekal_apmc,potato,1249.93,86.07,4.466712392840524,0,0,1,train
2023-10-29,anekal_apmc,potato,1369.86,100.19,4.616999937741668,0,0,1,train
2023-10-30,anekal_apmc,potato,1297.22,92.49,4.537854478703224,0,0,1,train
2023-10-31,anekal_apmc,potato,1331.92,90.74,4.518958489169026,0,0,1,train
2023-11-01,anekal_apmc,potato,1424.16,77.37,4.361441201064773,0,0,1,train
2023-11-02,anekal_apmc,potato,1515.16,75.5,4.33729074083249,0,0,1,train
2023-11-03,anekal_apmc,potato,1546.99,83.5,4.436751534363128,0,0,1,train
2023-11-04,anekal_apmc,potato,1570.91,68.28,4.2381562642541795,0,0,1,train
2023-11-05,anekal_apmc,potato,1591.22,76.51,4.35040696029342,0,0,1,train
2023-11-06,anekal_apmc,potato,1495.79,74.97,4.33033852551513,0,0,1,train
2023-11-07,anekal_apmc,potato,1427.04,80.18,4.396668911410751,0,0,1,train
2023-11-08,anekal_apmc,potato,1412.51,82.09,4.41992435767689,0,0,1,train
2023-11-09,anekal_apmc,potato,1653.49,78.39,4.374372415737022,0,0,1,train
2023-11-10,anekal_apmc,potato,1623.57,75.33,4.335066045810379,0,0,1,train
2023-11-11,anekal_apmc,potato,1652.74,73.49,4.310664888188185,0,0,1,train
2023-11-12,anekal_apmc,potato,1465.01,81.06,4.40745068701404,0,0,1,train
2023-11-13,anekal_apmc,potato,1587.51,79.49,4.388132953105642,0,0,1,train
2023-11-14,anekal_apmc,potato,1672.24,75.27,4.3342796761761475,0,0,1,train
2023-11-15,anekal_apmc,potato,1602.31,76.31,4.347823313332383,0,0,1,train
2023-11-16,anekal_apmc,potato,1579.54,75.24,4.333886259345946,0,0,1,train
2023-11-17,anekal_apmc,potato,1479.99,89.77,4.508328834538536,0,0,1,train
2023-11-18,anekal_apmc,potato,1446.27,78.8,4.379523504455763,0,0,1,train
2023-11-19,anekal_apmc,potato,1698.01,66.91,4.2181832991257,0,0,1,train
2023-11-20,anekal_apmc,potato,1462.31,83.39,4.435448911169876,0,0,1,train
2023-11-21,anekal_apmc,potato,1532.51,76.79,4.354012888218683,0,0,1,train
2023-11-22,anekal_apmc,potato,1369.27,88.71,4.496582245571192,0,0,1,train
