date,mandi_id,commodity,price,arrivals,arrivals_log,is_missing,is_unstable,is_valid_training,split
2023-04-21,anekal_apmc,ginger,7788.99,53.15,3.9917579734469997,0,0,1,train
2023-04-22,anekal_apmc,ginger,7435.49,59.03,4.094844437263752,0,0,1,train
2023-04-23,anekal_apmc,ginger,8162.27,63.63,4.168678699274804,0,0,1,train
2023-04-24,anekal_apmc,ginger,7343.29,51.78,3.966132331075178,0,0,1,train
2023-04-25,anekal_apmc,ginger,7036.47,61.09,4.128584945376802,0,0,1,train
2023-04-26,anekal_apmc,ginger,7807.96,57.31,4.065773605234065,0,0,1,train
2023-04-27,anekal_apmc,ginger,7556.15,66.61,4.213755901102586,0,0,1,train
2023-04-28,anekal_apmc,ginger,7532.96,55.37,4.031937102093484,0,0,1,train
2023-04-29,anekal_apmc,ginger,7010.4,64.17,4.176999240344289,0,0,1,train
2023-04-30,anekal_apmc,ginger,7720.02,55.44,4.033178126984613,0,0,1,train
2023-05-01,anekal_apmc,ginger,6856.27,56.36,4.0493471962913645,0,0,1,train
2023-05-02,anekal_apmc,ginger,7639.52,66.91,4.2181832991257,0,0,1,train
2023-05-03,anekal_apmc,ginger,6554.24,62.15,4.1455128487965,0,0,1,train
2023-05-04,anekal_apmc,ginger,6907.47,61.63,4.137244396537321,0,0,1,train
2023-05-05,anekal_apmc,ginger,7425.01,54.37,4.014037930834876,0,0,1,train
2023-05-06,anekal_apmc,ginger,6660.29,72.04,4.291007236286713,0,0,1,train
2023-05-07,anekal_apmc,ginger,7506.1,50.35,3.9386649363745674,0,0,1,train
2023-05-08,anekal_apmc,ginger,7310.77,77.79,4.366786085257597,0,0,1,train
2023-05-09,anekal_apmc,ginger,6633.04,62.42,4.149779269110201,0,0,1,train
2023-05-10,anekal_apmc,ginger,7667.68,56.94,4.059407992341204,0,0,1,train
2023-05-11,anekal_apmc,ginger,,,0.0,1,0,0,train
2023-05-12,anekal_apmc,ginger,6532.19,58.31,4.082777925850635,0,0,1,train
2023-05-13,anekal_apmc,ginger,6889.88,60.36,4.116758157059,0,0,1,train
2023-05-14,anekal_apmc,ginger,6532.59,66.37,4.210199814972569,0,0,1,train
2023-05-15,anekal_apmc,ginger,6810.79,76.71,4.352983949221151,0,0,1,train
2023-05-16,anekal_apmc,ginger,6793.72,68.06,4.234975691961846,0,0,1,train
2023-05-17,anekal_apmc,ginger,6822.48,65.37,4.195245147157833,0,0,1,train
2023-05-18,anekal_apmc,ginger,6638.68,64.85,4.18737942818929,0,0,1,train
2023-05-19,anekal_apmc,ginger,6556.73,63.5,4.1666652238017265,0,0,1,train
2023-05-20,anekal_apmc,ginger,7193.98,66.82,4.2168571366974925,0,0,1,train
2023-05-21,anekal_apmc,ginger,7182.29,68.27,4.238011912034514,0,0,1,train
2023-05-22,anekal_apmc,ginger,,,0.0,1,0,0,train
2023-05-23,anekal_apmc,ginger,7320.64,58.28,4.082271980987832,0,0,1,train
2023-05-24,anekal_apmc,ginger,7068.24,57.19,4.063713518668578,0,0,1,train
2023-05-25,anekal_apmc,ginger,7143.37,64.87,4.187683102652602,0,0,1,train
2023-05-26,anekal_apmc,ginger,6495.15,61.52,4.135486505553276,0,0,1,train
2023-05-27,anekal_apmc,ginger,6989.05,61.8,4.139955073474153,0,0,1,train
2023-05-28,anekal_apmc,ginger,7140.42,54.13,4.009694032601592,0,0,1,train
2023-05-29,anekal_apmc,ginger,6856.3,60.44,4.118061088839417,0,0,1,train
2023-05-30,anekal_apmc,ginger,6664.71,63.75,4.1705337005796475,0,0,1,train
2023-05-31,anekal_apmc,ginger,7119.32,56.6,4.053522567701846,0,0,1,train
2023-06-01,anekal_apmc,ginger,5979.29,73.84,4.315352501405889,0,0,1,train
2023-06-02,anekal_apmc,ginger,6244.55,68.03,4.234541192715384,0,0,1,train
2023-06-03,anekal_apmc,ginger,5307.35,81.83,4.416790314610172,0,0,1,train
2023-06-04,anekal_apmc,ginger,5775.6,76.31,4.347823313332383,0,0,1,train
2023-06-05,anekal_apmc,ginger,5740.51,77.86,4.367674128449481,0,0,1,train
2023-06-06,anekal_apmc,ginger,6237.97,75.24,4.333886259345946,0,0,1,train
2023-06-07,anekal_apmc,ginger,6176.35,65.19,4.1925293941308315,0,0,1,train
2023-06-08,anekal_apmc,ginger,6011.14,65.32,4.1944915108270395,0,0,1,train
2023-06-09,anekal_apmc,ginger,6451.94,70.53,4.270116942120293,0,0,1,train
2023-06-10,anekal_apmc,ginger,5804.37,78.64,4.377516479195996,0,0,1,train
2023-06-11,anekal_apmc,ginger,6229.96,75.02,4.330996463561102,0,0,1,train
2023-06-12,anekal_apmc,ginger,6472.49,74.14,4.319353040145823,0,0,1,train
2023-06-13,anekal_apmc,ginger,6211.5,70.85,4.274580612525034,0,0,1,train
2023-06-14,anekal_apmc,ginger,5954.46,72.99,4.303929948937459,0,0,1,train
2023-06-15,anekal_apmc,ginger,5439.89,70.82,4.274162988797936,0,0,1,train
2023-06-16,anekal_apmc,ginger,6166.95,61.52,4.135486505553276,0,0,1,train
2023-06-17,anekal_apmc,ginger,,,0.0,1,0,0,train
2023-06-18,anekal_apmc,ginger,6035.46,70.35,4.267597343922845,0,0,1,train
2023-06-19,anekal_apmc,ginger,5863.42,82.65,4.426641427432833,0,0,1,train
2023-06-20,anekal_apmc,ginger,6144.04,65.49,4.197051560414364,0,0,1,train
2023-06-21,anekal_apmc,ginger,5813.39,65.35,4.194943760778217,0,0,1,train
2023-06-22,anekal_apmc,ginger,5891.47,74.2,4.320151230955794,0,0,1,train
2023-06-23,anekal_apmc,ginger,6198.17,70.41,4.268437915561019,0,0,1,train
2023-06-24,anekal_apmc,ginger,6402.38,75.25,4.334017415487521,0,0,1,train
2023-06-25,anekal_apmc,ginger,6004.34,77.14,4.358502089626924,0,0,1,train
2023-06-26,anekal_apmc,ginger,5639.81,74.78,4.327834405590455,0,0,1,train
2023-06-27,anekal_apmc,ginger,5924.77,63.84,4.171922696867475,0,0,1,train
2023-06-28,anekal_apmc,ginger,6224.9,62.71,4.154341536128396,0,0,1,train
2023-06-29,anekal_apmc,ginger,6099.19,75.4,4.335982696172475,0,0,1,train
2023-06-30,anekal_apmc,ginger,6229.19,62.52,4.1513548169388805,0,0,1,train
2023-07-01,anekal_apmc,ginger,5331.12,73.37,4.309052634715209,0,0,1,train
2023-07-02,anekal_apmc,ginger,4911.61,81.51,4.412919498116252,0,0,1,train
2023-07-03,anekal_apmc,ginger,5058.18,82.87,4.42926798099632,0,0,1,train
2023-07-04,anekal_apmc,ginger,4940.91,83.53,4.437106500940836,0,0,1,train
2023-07-05,anekal_apmc,ginger,5174.66,83.84,4.440767129696482,0,0,1,train
2023-07-06,anekal_apmc,ginger,5209.48,84.82,4.452252079563379,0,0,1,train
2023-07-07,anekal_apmc,ginger,5652.95,68.26,4.237867538974276,0,0,1,train
2023-07-08,anekal_apmc,ginger,4666.81,90.22,4.5132741712835545,0,0,1,train
2023-07-09,anekal_apmc,ginger,4888.91,79.17,4.38414938005486,0,0,1,train
2023-07-10,anekal_apmc,ginger,5127.74,80.39,4.3992524153389505,0,0,1,train
2023-07-11,anekal_apmc,ginger,5281.83,85.61,4.461415282342953,0,0,1,train
2023-07-12,anekal_apmc,ginger,5026.77,78.43,4.374876130645041,0,0,1,train
2023-07-13,anekal_apmc,ginger,5128.24,85.26,4.457365991219697,0,0,1,train
2023-07-14,anekal_apmc,ginger,4946.26,85.86,4.464297627106676,0,0,1,train
2023-07-15,anekal_apmc,ginger,5124.33,87.56,4.4836802884003815,0,0,1,train
2023-07-16,anekal_apmc,ginger,4720.59,88.25,4.491441420659749,0,0,1,train
2023-07-17,anekal_apmc,ginger,5585.89,73.71,4.31361395198771,0,0,1,train
2023-07-18,anekal_apmc,ginger,5284.97,75.23,4.333755086000182,0,0,1,train
2023-07-19,anekal_apmc,ginger,5866.72,69.29,4.252629541187814,0,0,1,train
2023-07-20,anekal_apmc,ginger,5000.82,83.88,4.441238494305727,0,0,1,train
2023-07-21,anekal_apmc,ginger,5128.24,79.39,4.386889790339869,0,0,1,train
2023-07-22,anekal_apmc,ginger,5447.54,81.4,4.411585436915426,0,0,1,train
2023-07-23,anekal_apmc,ginger,5146.38,76.66,4.352340324303521,0,0,1,train
2023-07-24,anekal_apmc,ginger,5315.05,84.61,4.449802098754394,0,0,1,train
2023-07-25,anekal_apmc,ginger,4773.35,78.8,4.379523504455763,0,0,1,train
2023-07-26,anekal_apmc,ginger,,,0.0,1,0,0,train
2023-07-27,anekal_apmc,ginger,5409.55,65.99,4.204543354520176,0,0,1,train
2023-07-28,anekal_apmc,ginger,5211.8,73.43,4.309859086371819,0,0,1,train
2023-07-29,anekal_apmc,ginger,,,0.0,1,0,0,train
2023-07-30,anekal_apmc,ginger,4592.35,85.42,4.459219130503787,0,0,1,train
2023-07-31,anekal_apmc,ginger,5227.93,77.11,4.358118089622206,0,0,1,train
2023-08-01,anekal_apmc,ginger,,,0.0,1,0,0,train
2023-08-02,anekal_apmc,ginger,,,0.0,1,0,0,train
2023-08-03,anekal_apmc,ginger,4391.94,88.95,4.499253960396542,0,0,1,train
2023-08-04,anekal_apmc,ginger,4844.37,81.6,4.414009680526933,0,0,1,train
2023-08-05,anekal_apmc,ginger,4343.52,87.05,4.4779048349422155,0,0,1,train
2023-08-06,anekal_apmc,ginger,4274.68,90.52,4.5165575276314875,0,0,1,train
2023-08-07,anekal_apmc,ginger,4858.76,78.25,4.37260741275739,0,0,1,train
2023-08-08,anekal_apmc,ginger,4300.35,94.44,4.55849777778966,0,0,1,train
2023-08-09,anekal_apmc,ginger,4246.49,88.88,4.498475447317128,0,0,1,train
2023-08-10,anekal_apmc,ginger,4594.4,76.98,4.356452383554451,0,0,1,train
2023-08-11,anekal_apmc,ginger,4499.01,83.83,4.440649253819643,0,0,1,train
2023-08-12,anekal_apmc,ginger,4596.58,82.93,4.429983118094737,0,0,1,train
2023-08-13,anekal_apmc,ginger,,,0.0,1,0,0,train
2023-08-14,anekal_apmc,ginger,4898.2,89.14,4.501364017262502,0,0,1,train
2023-08-15,anekal_apmc,ginger,5075.5,76.67,4.352469082431556,0,0,1,train
2023-08-16,anekal_apmc,ginger,4502.37,94.82,4.562471431454976,0,0,1,train
2023-08-17,anekal_apmc,ginger,4936.08,84.18,4.444766664495067,0,0,1,train
2023-08-18,anekal_apmc,ginger,4150.39,96.8,4.582924577040772,0,0,1,train
2023-08-19,anekal_apmc,ginger,,,0.0,1,0,0,train
2023-08-20,anekal_apmc,ginger,4420.23,81.21,4.409276949164042,0,0,1,train
2023-08-21,anekal_apmc,ginger,4086.33,80.15,4.396299293960601,0,0,1,train
2023-08-22,anekal_apmc,ginger,4148.12,90.91,4.5208098373700185,0,0,1,train
2023-08-23,anekal_apmc,ginger,4475.52,89.14,4.501364017262502,0,0,1,train
2023-08-24,anekal_apmc,ginger,4369.26,87.84,4.4868369990262265,0,0,1,train
2023-08-25,anekal_apmc,ginger,4614.8,80.38,4.399129542573544,0,0,1,train
2023-08-26,anekal_apmc,ginger,4594.74,87.53,4.483341477622957,0,0,1,train
2023-08-27,anekal_apmc,ginger,4566.47,92.55,4.538496052720099,0,0,1,train
2023-08-28,anekal_apmc,ginger,4343.81,85.17,4.4563220892516755,0,0,1,train
2023-08-29,anekal_apmc,ginger,4033.38,99.18,4.606968567929471,0,0,1,train
2023-08-30,anekal_apmc,ginger,4443.5,97.3,4.5880240271531205,0,0,1,train
2023-08-31,anekal_apmc,ginger,4777.21,89.76,4.508218659911641,0,0,1,train
2023-09-01,anekal_apmc,ginger,4300.85,91.5,4.52720864451838,0,0,1,train
2023-09-02,anekal_apmc,ginger,4646.08,88.7,4.49647076906475,0,0,1,train
2023-09-03,anekal_apmc,ginger,4355.02,87.68,4.4850343847481104,0,0,1,train
2023-09-04,anekal_apmc,ginger,4131.54,87.4,4.481871969643598,0,0,1,train
2023-09-05,anekal_apmc,ginger,4392.58,87.87,4.487174627750384,0,0,1,train
2023-09-06,anekal_apmc,ginger,4127.39,97.36,4.588634217347992,0,0,1,train
2023-09-07,anekal_apmc,ginger,4060.4,100.08,4.615912282519994,0,0,1,train
2023-09-08,anekal_apmc,ginger,4239.11,92.44,4.537319519079917,0,0,1,train
2023-09-09,anekal_apmc,ginger,3962.45,92.38,4.536677189542791,0,0,1,train
2023-09-10,anekal_apmc,ginger,3779.02,100.72,4.622223940553919,0,0,1,train
2023-09-11,anekal_apmc,ginger,4256.85,86.34,4.469808548057415,0,0,1,train
2023-09-12,anekal_apmc,ginger,4344.37,91.09,4.522766359733276,0,0,1,train
2023-09-13,anekal_apmc,ginger,4234.54,91.15,4.523417684115833,0,0,1,train
2023-09-14,anekal_apmc,ginger,,,0.0,1,0,0,train
2023-09-15,anekal_apmc,ginger,4161.65,95.14,4.565805462465814,0,0,1,train
2023-09-16,anekal_apmc,ginger,,,0.0,1,0,0,train
2023-09-17,anekal_apmc,ginger,4370.99,81.44,4.412070756022258,0,0,1,train
2023-09-18,anekal_apmc,ginger,4108.67,100.23,4.6173951556106605,0,0,1,train
2023-09-19,anekal_apmc,ginger,3741.47,101.15,4.626442321263631,0,0,1,train
2023-09-20,anekal_apmc,ginger,4165.3,90.75,4.51906748693468,0,0,1,train
2023-09-21,anekal_apmc,ginger,4080.46,97.35,4.5885325448350684,0,0,1,train
2023-09-22,anekal_apmc,ginger,3948.66,97.34,4.5884308619837935,0,0,1,train
2023-09-23,anekal_apmc,ginger,4318.47,86.94,4.476654763752664,0,0,1,train
2023-09-24,anekal_apmc,ginger,3445.89,111.16,4.71992642328628,0,0,1,train
2023-09-25,anekal_apmc,ginger,3889.05,97.2,4.58700621536042,0,0,1,train
2023-09-26,anekal_apmc,ginger,4137.94,98.58,4.600961341214036,0,0,1,train
2023-09-27,anekal_apmc,ginger,4497.51,92.72,4.540311613639595,0,0,1,train
2023-09-28,anekal_apmc,ginger,3751.92,98.02,4.595321849933277,0,0,1,train
2023-09-29,anekal_apmc,ginger,4048.59,99.48,4.609958702719888,0,0,1,train
2023-09-30,anekal_apmc,ginger,3961.77,90.37,4.514917197010529,0,0,1,train
2023-10-01,anekal_apmc,ginger,4029.63,99.74,4.612542940317504,0,0,1,train
2023-10-02,anekal_apmc,ginger,4559.82,93.25,4.54595082632812,0,0,1,train
2023-10-03,anekal_apmc,ginger,4587.16,80.82,4.404521712501253,0,0,1,train
2023-10-04,anekal_apmc,ginger,4267.47,84.79,4.451902449584874,0,0,1,train
2023-10-05,anekal_apmc,ginger,4423.46,83.24,4.43366986782572,0,0,1,train
2023-10-06,anekal_apmc,ginger,4663.25,84.13,4.444179499895966,0,0,1,train
2023-10-07,anekal_apmc,ginger,4041.73,96.47,4.579544638349119,0,0,1,train
2023-10-08,anekal_apmc,ginger,4720.65,83.51,4.436869870556391,0,0,1,train
2023-10-09,anekal_apmc,ginger,4502.06,90.74,4.518958489169026,0,0,1,train
2023-10-10,anekal_apmc,ginger,4703.83,76.5,4.350277936359301,0,0,1,train
2023-10-11,anekal_apmc,ginger,4404.12,79.59,4.38937457233642,0,0,1,train
2023-10-12,anekal_apmc,ginger,4356.66,79.95,4.393831680123644,0,0,1,train
2023-10-13,anekal_apmc,ginger,5054.6,86.35,4.469923036580066,0,0,1,train
2023-10-14,anekal_apmc,ginger,4240.25,89.55,4.505902184329423,0,0,1,train
2023-10-15,anekal_apmc,ginger,4288.4,95.04,4.564764771353053,0,0,1,train
2023-10-16,anekal_apmc,ginger,4327.69,86.45,4.471067201464611,0,0,1,train
2023-10-17,anekal_apmc,ginger,4269.86,88.09,4.489647094732552,0,0,1,train
2023-10-18,anekal_apmc,ginger,4608.17,84.01,4.442768896629268,0,0,1,train
2023-10-19,anekal_apmc,ginger,4549.1,86.37,4.470151974310003,0,0,1,train
2023-10-20,anekal_apmc,ginger,4538.05,84.76,4.451552697322492,0,0,1,train
2023-10-21,anekal_apmc,ginger,4685.21,82.83,4.428790938649766,0,0,1,train
2023-10-22,anekal_apmc,ginger,4082.5,98.06,4.595725727160092,0,0,1,train
2023-10-23,anekal_apmc,ginger,4459.74,82.6,4.426043520090656,0,0,1,train
2023-10-24,anekal_apmc,ginger,4971.11,76.54,4.350793932242783,0,0,1,train
2023-10-25,anekal_apmc,ginger,4353.02,92.45,4.537426533901572,0,0,1,train
2023-10-26,anekal_apmc,ginger,4303.64,88.23,4.49121730591206,0,0,1,train
2023-10-27,anekal_apmc,ginger,4317.16,95.86,4.573266636975083,0,0,1,train
2023-10-28,anekal_apmc,ginger,4433.11,85.52,4.460375601084858,0,0,1,train
2023-10-29,anekal_apmc,ginger,4460.08,84.62,4.4499189007168,0,0,1,train
2023-10-30,anekal_apmc,ginger,4559.13,87.86,4.487062097507763,0,0,1,train
2023-10-31,anekal_apmc,ginger,4539.92,71.4,4.282206299391671,0,0,1,train
2023-11-01,anekal_apmc,ginger,5362.9,68.12,4.2358441244958005,0,0,1,train
2023-11-02,anekal_apmc,ginger,,,0.0,1,0,0,train
2023-11-03,anekal_apmc,ginger,5088.75,80.24,4.397407736712184,0,0,1,train
2023-11-04,anekal_apmc,ginger,5149.2,74.73,4.327174383125731,0,0,1,train
2023-11-05,anekal_apmc,ginger,5189.05,80.06,4.395189621200163,0,0,1,train
2023-11-06,anekal_apmc,ginger,5159.91,81.62,4.414251781968619,0,0,1,train
2023-11-07,anekal_apmc,ginger,5574.27,72.63,4.299052551380625,0,0,1,train
2023-11-08,anekal_apmc,ginger,5173.27,81.51,4.412919498116252,0,0,1,train
2023-11-09,anekal_apmc,ginger,4973.95,82.15,4.420646205638937,0,0,1,train
2023-11-10,anekal_apmc,ginger,5193.91,73.44,4.30999343177405,0,0,1,train
2023-11-11,anekal_apmc,ginger,4875.06,81.57,4.413646418429337,0,0,1,train
2023-11-12,anekal_apmc,ginger,4891.73,79.76,4.391481793444637,0,0,1,train
2023-11-13,anekal_apmc,ginger,4821.61,79.81,4.392100720245356,0,0,1,train
2023-11-14,anekal_apmc,ginger,5579.78,66.34,4.209754413732928,0,0,1,train
2023-11-15,anekal_apmc,ginger,,,0.0,1,0,0,train
2023-11-16,anekal_apmc,ginger,5141.73,80.25,4.3975308212098465,0,0,1,train
